userID,userRating,Name of Movie,Genre,Year of Release,Watch time,Meta Score,Votes,Gross Collection($)
3014,3,Hichki,"Comedy,Drama",2018,116,****,"12,986",0.33
5673,1,Chup Chup Ke,"Comedy,Drama,Romance",2006,164,****,"11,619",0.33
3560,3,De zaak Alzheimer,"Action,Crime,Drama",2003,123,73,"10,300",0.33
9416,1,The Guest,Thriller,I 2014,100,76,"102,797",0.32
2553,2,Super,"Action,Comedy,Crime",I 2010,96,50,"81,629",0.32
4440,2,Wristcutters: A Love Story,"Comedy,Drama,Fantasy",2006,88,62,"56,717",0.32
8945,1,Liberal Arts,"Comedy,Drama,Romance",2012,97,55,"38,975",0.32
1808,4,Compliance,"Crime,Drama,History",2012,90,68,"35,833",0.32
4346,4,Adoration,"Drama,Romance",2013,112,37,"35,453",0.32
1148,2,Aus dem Nichts,"Crime,Drama,Thriller",2017,106,65,"34,200",0.32
9205,3,Good Kill,"Drama,Thriller,War",2014,102,63,"24,394",0.32
7063,2,Les poupées russes,"Comedy,Drama,Romance",2005,125,67,"20,834",0.32
8123,5,Taxi,"Comedy,Drama",III 2015,82,91,"15,853",0.32
87,2,L'inconnu du lac,"Drama,Romance,Thriller",2013,100,82,"15,173",0.32
9343,4,Indigènes,"Action,Drama,War",2006,123,82,"14,860",0.32
431,2,The Road to Guantanamo,"Drama,War",2006,95,64,"11,403",0.32
3487,5,La haine,"Crime,Drama",1995,98,****,"179,732",0.31
5097,5,Ta'm e guilass,Drama,1997,95,80,"32,929",0.31
9656,4,The Breadwinner,"Animation,Drama,Family",2017,94,78,"26,705",0.31
1245,1,Cidade dos Homens,"Crime,Drama",2007,106,63,"15,943",0.31
5123,1,Elling,"Comedy,Drama",2001,89,70,"15,381",0.31
6880,2,Une vie de chat,"Animation,Adventure,Comedy",2010,70,63,"11,543",0.31
6133,4,Pretty Persuasion,"Comedy,Drama",2005,110,45,"10,586",0.31
8313,4,Four Lions,"Comedy,Crime,Drama",2010,97,68,"79,961",0.3
8756,2,Dil Chahta Hai,"Comedy,Drama,Romance",2001,183,****,"73,549",0.3
6855,2,His Girl Friday,"Comedy,Drama,Romance",1940,92,****,"60,528",0.3
5281,4,Empire Records,"Comedy,Drama,Music",1995,90,30,"58,445",0.3
6552,1,Bakjwi,"Drama,Fantasy,Horror",2009,134,73,"48,951",0.3
2872,1,Stolen,"Action,Crime,Thriller",2012,96,43,"45,642",0.3
5960,5,SLC Punk!,"Comedy,Drama,Music",1998,97,50,"31,002",0.3
2203,1,Freeway,"Crime,Drama,Thriller",1996,102,61,"29,779",0.3
3681,3,Fido,"Comedy,Drama,Horror",2006,93,70,"29,631",0.3
5208,4,Sacrifice,Drama,1986,149,****,"29,369",0.3
1226,2,La Belle et la Bête,"Drama,Fantasy,Romance",1946,96,92,"27,116",0.3
7823,5,The Angels' Share,"Comedy,Crime,Drama",2012,101,66,"26,019",0.3
7841,1,"OSS 117: Le Caire, nid d'espions","Action,Adventure,Comedy",2006,99,62,"21,858",0.3
5293,2,Lost and Delirious,"Drama,Romance",2001,103,53,"21,641",0.3
3641,2,The Informers,"Crime,Drama,Thriller",2008,98,20,"17,037",0.3
6011,2,L'écume des jours,"Comedy,Drama,Fantasy",2013,131,54,"16,302",0.3
6538,5,Happy End,Drama,2017,107,72,"16,156",0.3
8574,4,Christine,"Biography,Drama",2016,119,72,"15,944",0.3
3036,1,The Love Punch,"Comedy,Romance",2013,94,44,"15,235",0.3
6977,4,The Life Before Her Eyes,"Drama,Fantasy,Mystery",2007,90,38,"14,580",0.3
3294,5,Go Goa Gone,"Action,Adventure,Comedy",2013,108,****,"14,400",0.3
9171,1,Stockholm,"Biography,Comedy,Crime",2018,92,54,"13,800",0.3
2091,1,Intacto,"Action,Adventure,Drama",2001,108,59,"13,370",0.3
4780,2,Ittefaq,"Crime,Mystery,Thriller",2017,105,****,"13,227",0.3
1289,4,The Addiction,"Drama,Horror",1995,82,****,"10,691",0.3
6707,2,The Great Dictator,"Comedy,Drama,War",1940,125,****,"227,619",0.29
8738,5,Wet Hot American Summer,"Comedy,Romance",2001,97,42,"58,970",0.29
9719,3,Ma vie de Courgette,"Animation,Comedy,Drama",2016,66,85,"26,806",0.29
2760,4,Ernest et Célestine,"Animation,Adventure,Comedy",2012,80,86,"21,185",0.29
8133,1,Aquarius,Drama,I 2016,146,88,"20,213",0.29
9227,2,Shootout at Lokhandwala,"Action,Crime,History",2007,122,****,"10,519",0.29
4737,1,Taxi No. 9 2 11: Nau Do Gyarah,"Comedy,Drama,Thriller",2006,116,****,"10,297",0.29
2341,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Comedy,War",1964,95,97,"498,179",0.28
7815,2,Southland Tales,"Comedy,Drama,Mystery",2006,145,44,"39,568",0.28
8204,3,Dom za vesanje,"Comedy,Crime,Drama",1988,142,****,"31,566",0.28
6783,4,L'ennemi public n°1,"Action,Biography,Crime",2008,133,72,"30,443",0.28
4708,5,Soshite chichi ni naru,Drama,2013,121,73,"26,224",0.28
8523,2,Kimi no suizô o tabetai,"Animation,Drama,Family",2018,109,****,"19,427",0.28
3549,2,Fehér isten,"Adventure,Drama,Thriller",2014,121,80,"16,669",0.28
7187,5,L'avenir,Drama,2016,102,88,"14,155",0.28
6489,1,Blancanieves,"Drama,Fantasy",2012,104,82,"11,263",0.28
1753,3,Theeb,"Adventure,Drama,Thriller",2014,100,80,"11,242",0.28
3546,2,Tokyo Sonata,Drama,2008,120,80,"11,033",0.28
488,4,Killerman,"Action,Crime,Thriller",2019,112,42,"10,848",0.28
500,2,Shichinin no samurai,"Action,Drama",1954,207,98,"351,150",0.27
5902,2,Taxi,"Action,Comedy,Crime",I 1998,89,****,"85,816",0.27
6393,3,The Endless,"Drama,Fantasy,Horror",I 2017,111,80,"45,171",0.27
7716,5,Soul Kitchen,"Comedy,Drama",2009,99,76,"39,245",0.27
3978,3,Passengers,"Mystery,Romance,Thriller",2008,93,40,"37,958",0.27
6054,5,La meglio gioventù,"Drama,Romance",2003,366,89,"22,504",0.27
8784,2,Amen.,"Biography,Crime,Drama",2002,132,57,"14,551",0.27
7320,4,The Thief of Bagdad,"Adventure,Family,Fantasy",1940,106,****,"13,807",0.27
7718,5,Brothers,"Action,Drama,Sport",I 2015,156,****,"13,412",0.27
9753,2,Hey Ram,"Crime,Drama,History",2000,186,****,"13,357",0.27
7646,5,Indagine su un cittadino al di sopra di ogni sospetto,"Crime,Drama",1970,115,89,"12,230",0.27
1852,2,Umi yori mo mada fukaku,"Comedy,Drama",2016,118,84,"11,943",0.27
8747,3,Morvern Callar,Drama,2002,97,78,"10,506",0.27
4751,4,Blue Ruin,"Crime,Drama,Thriller",2013,90,78,"75,661",0.26
1950,5,La leggenda del pianista sull'oceano,"Drama,Music,Romance",1998,169,58,"66,230",0.26
9116,4,"I, Daniel Blake",Drama,2016,100,78,"61,731",0.26
9139,3,Rare Exports,"Adventure,Fantasy,Horror",2010,84,71,"30,204",0.26
215,3,Boy,"Comedy,Drama",I 2010,87,70,"27,730",0.26
3815,1,Under Suspicion,"Crime,Drama,Thriller",2000,110,43,"26,628",0.26
6482,2,King of California,"Comedy,Drama",2007,93,63,"23,268",0.26
7302,3,Lakposhtha parvaz mikonand,"Drama,War",2004,98,85,"20,125",0.26
7272,2,Life of Crime,"Comedy,Crime",2013,98,60,"19,651",0.26
8805,2,Wakefield,Drama,2016,106,62,"17,391",0.26
8228,3,The Doom Generation,"Comedy,Crime,Drama",1995,83,48,"16,551",0.26
1050,5,Blood: The Last Vampire,"Action,Adventure,Fantasy",2009,91,28,"15,074",0.26
3536,2,Rosetta,Drama,1999,95,76,"14,874",0.26
9203,4,Great Expectations,"Drama,Romance",2012,128,60,"13,413",0.26
4261,2,Te3n,"Drama,Mystery,Thriller",2016,136,****,"13,331",0.26
9376,4,Karthik Calling Karthik,"Drama,Mystery,Romance",2010,135,****,"12,668",0.26
2831,4,Trolljegeren,"Drama,Fantasy,Horror",2010,103,61,"77,054",0.25
5046,4,Spread,"Comedy,Drama,Romance",2009,97,43,"40,837",0.25
6796,4,Dellamorte dellamore,"Comedy,Horror",1994,105,****,"22,102",0.25
6979,2,Dhoom,"Action,Crime,Drama",2004,129,****,"21,262",0.25
2699,3,Lords of Chaos,"Biography,Drama,Horror",2018,118,48,"17,186",0.25
2118,2,Dheepan,"Crime,Drama",2015,115,76,"16,288",0.25
9459,2,Night Moves,"Drama,Thriller",2013,112,75,"16,089",0.25
4861,5,Beau Travail,"Drama,War",1999,92,91,"12,766",0.25
9196,2,Choi-jong-byeong-gi hwal,"Action,Adventure",2011,122,****,"12,415",0.25
4899,4,Dominion: Prequel to the Exorcist,"Drama,Horror,Thriller",2005,117,55,"12,176",0.25
8011,2,The War Zone,"Drama,Thriller",1999,98,68,"10,654",0.25
1068,3,Braindead,"Comedy,Fantasy,Horror",1992,104,54,"99,637",0.24
8071,5,Monsters,"Adventure,Drama,Romance",2010,94,63,"94,306",0.24
9580,1,Frozen,"Adventure,Drama,Mystery",I 2010,93,43,"76,302",0.24
4959,5,Bin-jip,"Crime,Drama,Romance",2004,88,72,"56,372",0.24
926,2,Chaos Theory,"Comedy,Drama,Romance",II 2007,87,44,"33,013",0.24
6656,5,Kontroll,"Comedy,Crime,Drama",2003,111,72,"26,312",0.24
6513,2,Gerry,"Adventure,Drama,Mystery",2002,103,54,"19,171",0.24
4779,4,Il divo,"Biography,Drama",2008,110,81,"18,445",0.24
979,5,Youth Without Youth,"Drama,Fantasy,Mystery",2007,124,43,"13,815",0.24
6124,2,Driving Lessons,"Comedy,Drama",2006,98,56,"10,911",0.24
594,1,Stalker,"Drama,Sci-Fi",1979,162,83,"137,645",0.23
4038,4,The Invitation,"Drama,Horror,Mystery",I 2015,100,74,"113,227",0.23
9619,5,Black Dynamite,"Action,Comedy",2009,84,65,"50,078",0.23
5191,2,Slow West,"Action,Adventure,Drama",2015,84,72,"46,496",0.23
8745,5,Chopper,"Biography,Crime,Drama",2000,94,68,"40,063",0.23
1062,5,Picnic at Hanging Rock,"Drama,Mystery",1975,115,81,"38,827",0.23
7420,3,Hana-bi,"Crime,Drama,Romance",1997,103,****,"31,597",0.23
4987,4,Kingsglaive: Final Fantasy XV,"Animation,Action,Adventure",2016,110,35,"22,343",0.23
2981,1,The Love Witch,"Comedy,Horror,Romance",2016,120,82,"17,674",0.23
6351,3,Jilla,"Action,Crime,Drama",2014,185,****,"13,256",0.23
580,2,The Foot Fist Way,Comedy,2006,85,63,"12,834",0.23
3507,3,Mine 9,"Drama,Thriller",2019,83,65,"11,779",0.23
4853,1,Land and Freedom,"Drama,War",1995,109,****,"11,591",0.23
1833,3,Gainsbourg (Vie héroïque),"Biography,Drama,Music",2010,135,58,"10,128",0.23
2657,5,Tucker and Dale vs Evil,"Comedy,Horror",2010,89,65,"185,375",0.22
4911,5,Sydney,"Crime,Drama",1996,102,78,"52,498",0.22
3329,4,The Zero Theorem,"Comedy,Drama,Fantasy",2013,107,50,"48,467",0.22
6954,5,World's Greatest Dad,"Comedy,Drama",I 2009,99,69,"39,785",0.22
2749,1,Happythankyoumoreplease,"Comedy,Drama,Romance",2010,100,45,"30,218",0.22
4678,2,Eagle vs Shark,"Comedy,Romance",2007,93,55,"25,337",0.22
8185,1,Brittany Runs a Marathon,"Comedy,Drama",2019,104,72,"21,011",0.22
3634,2,Tampopo,Comedy,1985,114,87,"20,558",0.22
2651,4,En duva satt på en gren och funderade på tillvaron,"Comedy,Drama,Fantasy",2014,101,81,"18,935",0.22
7327,1,Akinjeon,"Action,Crime,Thriller",2019,109,65,"17,147",0.22
6008,4,Fur: An Imaginary Portrait of Diane Arbus,"Biography,Drama,Romance",2006,122,50,"16,067",0.22
3606,4,Pyaar Ka Punchnama 2,"Comedy,Drama,Romance",2015,137,****,"15,603",0.22
5844,5,Battle in Seattle,"Action,Drama,History",2007,99,54,"14,943",0.22
7343,2,Insomnia,"Crime,Mystery,Thriller",1997,96,****,"14,666",0.22
8369,5,Dead & Buried,"Horror,Mystery",1981,94,71,"13,813",0.22
4014,1,A Good Woman,"Drama,Comedy,Romance",2004,93,53,"13,687",0.22
4240,2,All I See Is You,Drama,2016,109,43,"12,521",0.22
8668,1,Like Someone in Love,Drama,2012,109,76,"12,502",0.22
7098,5,Ratcatcher,Drama,1999,94,76,"11,154",0.22
3189,1,Yip Man 2,"Action,Biography,Drama",2010,108,67,"107,577",0.21
8952,4,Chinjeolhan geumjassi,"Crime,Drama,Thriller",2005,115,75,"82,114",0.21
3407,4,Den skyldige,"Crime,Drama,Thriller",2018,85,83,"61,199",0.21
2231,5,C'est arrivé près de chez vous,"Comedy,Crime,Drama",1992,95,67,"42,178",0.21
2025,4,The Killer Inside Me,"Crime,Drama,Thriller",2010,109,53,"34,896",0.21
6498,2,Les petits mouchoirs,"Comedy,Drama",2010,154,50,"26,061",0.21
9129,4,Starter for 10,"Comedy,Drama,Romance",2006,92,69,"24,305",0.21
6247,2,Carandiru,"Drama,Crime",2003,145,71,"20,566",0.21
123,2,Trade,"Crime,Drama,Thriller",I 2007,120,42,"17,607",0.21
8391,1,Cheung gong 7 hou,"Adventure,Comedy,Drama",2008,88,46,"16,409",0.21
6996,4,Truman,"Adventure,Comedy,Drama",2015,108,81,"13,451",0.21
6984,1,Matador,"Drama,Thriller",1986,110,****,"12,280",0.21
1224,5,Frankenhooker,"Comedy,Horror,Sci-Fi",1990,85,****,"11,931",0.21
3220,1,Bad ma ra khahad bord,Drama,1999,118,86,"11,528",0.21
2570,4,Rob the Mob,"Biography,Crime,Drama",2014,104,63,"11,408",0.21
649,2,Seven Chances,"Comedy,Romance",1925,56,****,"10,900",0.21
647,1,National Lampoon's Animal House,Comedy,1978,109,79,"124,545",0.2
8299,4,The Double,"Comedy,Drama,Mystery",2013,93,68,"51,582",0.2
7469,2,Le charme discret de la bourgeoisie,Comedy,1972,102,93,"44,549",0.2
7972,5,The Witches,"Adventure,Comedy,Family",2020,106,47,"43,210",0.2
1669,5,The Shop Around the Corner,"Comedy,Drama,Romance",1940,99,96,"35,276",0.2
9623,1,Angel-A,"Comedy,Drama,Fantasy",2005,91,48,"34,639",0.2
5580,4,10 Years,"Comedy,Drama,Romance",2011,110,61,"26,156",0.2
9477,1,The Duellists,"Drama,War",1977,100,70,"24,816",0.2
6251,5,Kikujirô no natsu,"Drama,Comedy",1999,122,44,"21,241",0.2
601,5,Code 46,"Drama,Romance,Sci-Fi",2003,93,57,"20,815",0.2
5465,4,The Burning Plain,"Crime,Drama,Romance",2008,107,45,"20,626",0.2
1866,3,Prince Avalanche,"Comedy,Drama",2013,94,73,"20,461",0.2
4183,4,Masculin féminin,"Drama,Romance",1966,110,93,"16,150",0.2
8360,3,Paa,"Comedy,Drama",2009,133,30,"12,309",0.2
4814,3,Modigliani,"Biography,Drama",2004,128,25,"12,127",0.2
7802,4,Una pura formalità,"Crime,Drama,Thriller",1994,108,****,"12,091",0.2
9332,2,Sherrybaby,Drama,2006,96,66,"11,912",0.2
6161,3,White Girl,"Crime,Drama",2016,88,65,"11,257",0.2
6060,1,A Royal Night Out,"Comedy,Drama,Romance",2015,97,58,"10,621",0.2
4882,3,Tim and Eric's Billion Dollar Movie,Comedy,2012,93,40,"10,377",0.2
5338,1,Blackthorn,"Action,Adventure,Western",2011,102,61,"10,071",0.2
4994,1,Maggie,"Drama,Horror,Sci-Fi",I 2015,95,52,"45,300",0.19
2551,1,La planète sauvage,"Animation,Sci-Fi",1973,72,73,"33,451",0.19
1862,1,Chun gwong cha sit,"Drama,Romance",1997,96,70,"31,297",0.19
2633,4,Sennen joyû,"Animation,Drama,Fantasy",2001,87,70,"29,472",0.19
8013,1,Lonely Hearts,"Biography,Crime,Drama",2006,108,60,"21,886",0.19
2970,5,Snabba cash,"Action,Crime,Drama",2010,124,75,"19,067",0.19
3758,2,Shrink,"Comedy,Drama",2009,104,40,"19,015",0.19
9323,2,Hell Ride,"Action,Drama,Thriller",2008,84,25,"16,116",0.19
6754,5,El Clan,"Biography,Crime,Drama",2015,108,73,"13,733",0.19
1004,3,Fashion,"Drama,Romance",2008,167,****,"12,787",0.19
1335,4,Performance,"Crime,Drama",1970,105,****,"10,894",0.19
9107,5,Zerkalo,"Biography,Drama",1975,107,80,"48,803",0.18
2259,5,Lilja 4-ever,"Crime,Drama",2002,109,83,"46,968",0.18
6310,4,The Broken Circle Breakdown,"Drama,Music,Romance",2012,111,70,"41,920",0.18
1983,4,Romper Stomper,"Crime,Drama,Thriller",1992,94,61,"40,572",0.18
3439,2,The Hunter,"Adventure,Drama,Thriller",IV 2011,102,63,"40,270",0.18
3320,2,Bølgen,"Action,Drama,Thriller",2015,105,68,"40,073",0.18
7296,4,The Bad Batch,"Action,Horror,Mystery",2016,118,62,"33,224",0.18
7961,4,Die fetten Jahre sind vorbei,"Drama,Romance",2004,127,68,"32,014",0.18
2233,2,Serena,"Drama,History,Romance",I 2014,109,36,"29,531",0.18
5503,4,Pink Flamingos,"Comedy,Crime",1972,93,47,"26,033",0.18
7736,1,Premam,"Comedy,Drama,Romance",2015,156,****,"21,631",0.18
6731,1,Canadian Bacon,"Action,Comedy",1995,91,****,"17,435",0.18
4073,4,Karwaan,"Adventure,Comedy,Drama",2018,114,****,"16,492",0.18
5618,1,Loong Boonmee raleuk chat,"Drama,Fantasy",2010,114,87,"16,398",0.18
3843,5,Rien à déclarer,Comedy,2010,108,****,"14,743",0.18
8305,5,The Lucky Ones,"Adventure,Comedy,Drama",2007,115,53,"14,242",0.18
8290,3,Bacalaureat,"Crime,Drama",2016,128,84,"14,167",0.18
1028,1,Toivon tuolla puolen,"Comedy,Drama",2017,100,84,"12,675",0.18
8937,3,Populaire,"Comedy,Romance,Sport",2012,111,58,"12,461",0.18
3688,2,Twelve,"Action,Drama,Thriller",2010,93,22,"12,424",0.18
179,4,Vi är bäst!,"Drama,Music",2013,102,87,"10,929",0.18
4598,2,Mou gaan dou,"Action,Crime,Drama",2002,101,75,"127,138",0.17
938,2,Underground,"Comedy,Drama,Fantasy",1995,170,79,"59,458",0.17
1169,4,Fucking Åmål,"Comedy,Drama,Romance",1998,89,73,"53,552",0.17
3784,5,Kis Uykusu,Drama,2014,196,88,"52,870",0.17
9553,5,Vicky Donor,"Comedy,Romance",2012,126,****,"44,204",0.17
5228,2,La Grande Illusion,"Drama,War",1937,113,****,"37,534",0.17
1997,1,The Disappearance of Alice Creed,"Crime,Thriller",2009,100,65,"27,055",0.17
5797,4,My Name Is Bruce,"Comedy,Fantasy,Horror",2007,84,36,"24,778",0.17
3131,1,Evangelion Shin Gekijôban: Kyu,"Animation,Action,Drama",2012,96,45,"16,655",0.17
564,4,Dung che sai duk,"Action,Drama",1994,100,69,"16,100",0.17
7855,1,Aparajito,Drama,1956,110,****,"14,980",0.17
7206,3,Polisse,"Crime,Drama",2011,127,74,"14,674",0.17
6792,2,A.C.O.D.,Comedy,2013,88,50,"13,637",0.17
8137,4,L'amant double,"Drama,Romance,Thriller",2017,107,70,"12,858",0.17
9621,3,Kono sekai no katasumi ni,"Animation,Drama,Family",2016,129,73,"11,618",0.17
6062,3,Afternoon Delight,"Comedy,Drama",2013,98,50,"11,008",0.17
4844,4,Tamara,"Drama,Fantasy,Horror",2005,98,34,"10,561",0.17
3202,3,Modern Times,"Comedy,Drama,Romance",1936,87,96,"246,987",0.16
1713,3,Horns,"Comedy,Crime,Drama",2013,120,46,"85,349",0.16
3724,4,Outlander,"Action,Adventure,Sci-Fi",2008,115,40,"76,818",0.16
6588,1,Hatchet,"Comedy,Horror,Thriller",2006,93,57,"32,063",0.16
5649,3,A Love Song for Bobby Long,Drama,2004,119,48,"26,591",0.16
1709,2,Phantom of the Paradise,"Comedy,Drama,Fantasy",1974,91,67,"20,480",0.16
907,3,Experimenter,"Biography,Drama,History",2015,98,81,"18,980",0.16
1078,3,Restless,"Drama,Romance",I 2011,91,47,"18,098",0.16
4221,3,Aruitemo aruitemo,Drama,2008,115,89,"17,256",0.16
2945,2,Louder Than Bombs,Drama,2015,109,70,"13,677",0.16
1946,5,Il capitale umano,"Crime,Drama",2013,111,63,"13,092",0.16
2171,3,Outsourced,"Comedy,Drama,Romance",2006,103,70,"11,974",0.16
7970,3,Journey's End,"Drama,War",I 2017,107,73,"10,577",0.16
6765,1,Greed,"Drama,Thriller,Western",1924,140,****,"10,323",0.16
72,4,The Beast,"Adventure,Drama,War",1988,111,****,"10,217",0.16
8571,2,Hunger,"Biography,Crime,Drama",2008,96,82,"71,647",0.15
3655,1,The Void,"Horror,Mystery,Sci-Fi",I 2016,90,62,"38,534",0.15
4454,5,May,"Comedy,Drama,Horror",2002,93,58,"38,474",0.15
7805,5,Thelma,"Drama,Fantasy,Horror",2017,116,74,"34,134",0.15
1812,5,Vampire Hunter D: Bloodlust,"Animation,Action,Drama",2000,103,62,"33,285",0.15
9519,4,Alan Partridge: Alpha Papa,"Action,Comedy,Crime",2013,90,66,"32,367",0.15
5733,1,Dogman,"Crime,Drama,Thriller",2018,103,71,"27,935",0.15
9273,4,Welcome to the Rileys,Drama,2010,110,50,"24,800",0.15
6779,1,Rundskop,"Crime,Drama",2011,129,68,"23,787",0.15
6213,1,A Good Old Fashioned Orgy,"Comedy,Romance",2011,95,44,"23,236",0.15
7848,3,Morte a Venezia,"Drama,Romance",1971,130,****,"21,951",0.15
7194,5,Flammen & Citronen,"Action,Drama,History",2008,130,74,"19,316",0.15
1625,3,Mugen no jûnin,"Action,Drama,Fantasy",2017,140,72,"18,532",0.15
8395,5,Oh Boy,"Comedy,Drama",2012,86,63,"16,994",0.15
8323,2,Samba,"Comedy,Drama,Romance",2014,118,53,"16,853",0.15
4655,1,Los lunes al sol,"Comedy,Drama",2002,113,64,"14,883",0.15
9637,5,The Crazies,"Action,Horror,Sci-Fi",1973,103,63,"13,913",0.15
1444,4,Red Road,"Drama,Mystery,Thriller",2006,113,73,"13,332",0.15
7670,4,Les couloirs du temps: Les visiteurs II,"Comedy,Fantasy",1998,118,****,"12,626",0.15
3903,2,Life in a Metro,"Comedy,Drama,Romance",2007,132,****,"12,346",0.15
8677,3,Hanyo,"Drama,Thriller",2010,107,68,"11,619",0.15
5918,1,Plemya,"Crime,Drama",2014,126,78,"11,527",0.15
4270,3,Trial by Fire,"Biography,Drama",I 2018,127,51,"11,267",0.15
7899,4,Das Experiment,"Drama,Thriller",2001,120,60,"94,816",0.14
6539,4,Bir Zamanlar Anadolu'da,"Crime,Drama,Thriller",2011,157,82,"47,617",0.14
106,4,Mandariinid,"Drama,War",2013,87,73,"47,351",0.14
6039,5,Tigerland,"Drama,War",2000,101,55,"42,103",0.14
6823,3,Severance,"Comedy,Horror",2006,96,62,"39,699",0.14
7650,1,John Dies at the End,"Comedy,Fantasy,Horror",2012,99,53,"39,337",0.14
3128,5,This Must Be the Place,"Adventure,Comedy,Drama",2011,118,61,"36,126",0.14
4426,5,Ghost Stories,"Drama,Horror",I 2017,98,68,"35,455",0.14
396,3,Unknown,"Crime,Drama,Mystery",I 2006,85,44,"30,808",0.14
6770,3,X+Y,"Drama,Romance",2014,111,65,"29,681",0.14
110,3,Repo! The Genetic Opera,"Horror,Musical,Sci-Fi",2008,98,32,"25,668",0.14
7153,5,Ah fei jing juen,"Crime,Drama,Romance",1990,100,93,"23,606",0.14
8517,3,Shelter,"Drama,Romance,Sport",II 2007,97,66,"23,174",0.14
3679,5,The Congress,"Animation,Drama,Sci-Fi",2013,122,63,"19,207",0.14
1373,2,Napola - Elite für den Führer,"Drama,Sport,Thriller",2004,110,65,"16,523",0.14
3721,2,Hrútar,Drama,2015,93,82,"14,744",0.14
3450,1,Dahmer,"Biography,Crime,Drama",2002,101,63,"11,306",0.14
7614,3,The Last Five Years,"Comedy,Drama,Musical",2014,94,60,"10,428",0.14
3881,4,Ang-ma-reul bo-at-da,"Action,Crime,Drama",2010,144,67,"135,855",0.13
2366,1,Europa Report,"Adventure,Drama,Mystery",2013,97,68,"72,815",0.13
4604,2,Tôkyô goddofâzâzu,"Animation,Adventure,Comedy",2003,92,73,"42,813",0.13
1229,1,Joheunnom nabbeunnom isanghannom,"Action,Adventure,Comedy",2008,139,69,"36,623",0.13
8444,3,Cop Car,"Crime,Thriller",2015,88,66,"34,362",0.13
3143,4,Tau ming chong,"Action,Adventure,Drama",2007,126,70,"27,294",0.13
4993,5,Mississippi Grind,"Comedy,Drama",2015,108,77,"24,846",0.13
3244,5,Evangerion shin gekijôban: Ha,"Animation,Action,Drama",2009,112,46,"22,916",0.13
9350,4,Tomboy,Drama,2011,82,74,"21,417",0.13
9441,3,Bangalore Days,"Comedy,Drama,Romance",2014,171,****,"21,124",0.13
5474,1,Appurushîdo,"Animation,Action,Adventure",2004,101,40,"18,291",0.13
1170,3,120 battements par minute,Drama,2017,143,84,"16,004",0.13
8641,2,12,"Crime,Drama,Thriller",2007,159,72,"14,993",0.13
7922,4,Edmond,"Drama,Thriller",2005,82,61,"12,124",0.13
6782,4,Yi ge ren de wu lin,"Action,Crime,Thriller",2014,100,66,"11,496",0.13
3540,4,The Night Flier,"Fantasy,Horror,Mystery",1997,97,36,"11,291",0.13
2604,2,Du zhan,"Action,Crime,Drama",2012,107,86,"10,518",0.13
8954,5,5x2,"Drama,Romance",2004,90,62,"10,159",0.13
3026,3,Centurion,"Action,Drama,History",2010,97,62,"84,220",0.12
5112,2,God Bless America,"Action,Comedy,Crime",2011,105,56,"70,909",0.12
7924,2,Trust,"Crime,Drama,Thriller",I 2010,106,60,"43,145",0.12
6496,5,Wild Target,"Action,Comedy,Crime",2010,98,41,"39,149",0.12
2466,1,Z for Zachariah,"Drama,Romance,Sci-Fi",2015,98,68,"31,684",0.12
598,3,Afflicted,"Action,Adventure,Horror",2013,85,56,"24,608",0.12
6445,4,Reservation Road,"Crime,Drama,Thriller",2007,102,46,"24,583",0.12
5802,3,...E tu vivrai nel terrore! L'aldilà,Horror,1981,87,38,"23,835",0.12
5849,5,Fame,"Drama,Music,Musical",1980,134,58,"23,649",0.12
9358,4,5 to 7,"Comedy,Drama,Romance",2014,95,52,"20,702",0.12
1932,5,It's All Gone Pete Tong,"Biography,Comedy,Drama",2004,90,56,"20,325",0.12
651,2,Bel Ami,"Crime,Drama,History",2012,102,42,"18,928",0.12
3004,5,13 Tzameti,"Crime,Drama,Thriller",2005,93,61,"17,723",0.12
7371,5,Katyn,"Drama,History,War",2007,122,81,"16,940",0.12
9074,5,Les amants du Pont-Neuf,"Drama,Romance",1991,125,****,"14,612",0.12
626,4,Iklimler,"Drama,Romance",2006,98,72,"13,581",0.12
821,1,Kaboom,"Comedy,Mystery,Romance",2010,86,64,"13,411",0.12
2131,1,Fukrey,"Comedy,Drama,Romance",2013,139,****,"12,277",0.12
7186,4,An,Drama,2015,113,60,"12,009",0.12
8729,5,People I Know,"Crime,Drama",2002,100,53,"11,575",0.12
3338,5,Gon-ji-am,Horror,2018,95,****,"11,424",0.12
5583,3,The Candidate,"Comedy,Drama",1972,110,66,"11,345",0.12
4759,1,Nanjing! Nanjing!,"Drama,History,War",2009,132,85,"11,329",0.12
2948,4,All or Nothing,Drama,2002,128,72,"11,103",0.12
1726,3,Mary Magdalene,"Biography,Drama,History",2018,120,48,"10,886",0.12
1271,2,Krigen,"Crime,Drama,Thriller",2015,115,81,"10,878",0.12
6709,3,Avaze gonjeshk-ha,"Drama,Family",2008,96,74,"10,775",0.12
7776,3,Elsker dig for evigt,"Drama,Romance",2002,113,77,"10,573",0.12
8300,3,Kynodontas,"Drama,Thriller",2009,97,73,"100,123",0.11
1067,1,The Producers,"Comedy,Music",1967,88,96,"57,441",0.11
3222,1,Darbareye Elly,"Drama,Mystery",2009,119,87,"54,801",0.11
